output/AVL_input_seq_100000_1000.csv
tempoInsert, qtdBuscas, tempoBusca
0.075091,1000,0.000309
0.039923,1000,0.000270
0.039623,1000,0.000267
0.047698,1000,0.000280
0.039392,1000,0.000261
0.039342,1000,0.000264
0.039464,1000,0.000290
0.039502,1000,0.000269
0.039694,1000,0.000270
0.039641,1000,0.000259
0.039813,1000,0.000274
0.039842,1000,0.000269
0.039317,1000,0.000315
0.039309,1000,0.000261
0.039294,1000,0.000274
0.039260,1000,0.000263
0.071245,1000,0.000264
0.039902,1000,0.000282
0.039863,1000,0.000260
0.039277,1000,0.000264
0.039401,1000,0.000266
0.039570,1000,0.000310
0.039508,1000,0.000261
0.039795,1000,0.000277
0.039575,1000,0.000260
0.039972,1000,0.000274
0.039462,1000,0.000258
0.039712,1000,0.000262
0.039674,1000,0.000258
0.039286,1000,0.000266
