output/AVL_input_rand_900000_1000.csv
tempoInsert, qtdBuscas, tempoBusca
0.700221,1000,0.000435
0.686591,1000,0.000433
0.685333,1000,0.000439
0.689430,1000,0.000437
0.691571,1000,0.000441
0.689264,1000,0.000441
0.688456,1000,0.000441
0.686096,1000,0.000435
0.684166,1000,0.000432
0.687045,1000,0.000438
0.686594,1000,0.000433
0.691401,1000,0.000462
0.684971,1000,0.000440
0.684734,1000,0.000433
0.687110,1000,0.000436
0.688962,1000,0.000440
0.683896,1000,0.000443
0.685906,1000,0.000430
0.685330,1000,0.000440
0.687700,1000,0.000437
0.683642,1000,0.000457
0.686093,1000,0.000450
0.685707,1000,0.000445
0.686503,1000,0.000439
0.686770,1000,0.000440
0.683304,1000,0.000433
0.695761,1000,0.000444
0.683794,1000,0.000436
0.685641,1000,0.000433
0.688059,1000,0.000433
