output/AVL_input_rand_1000_1000.csv
tempoInsert, qtdBuscas, tempoBusca
0.001664,1000,0.000376
0.001667,1000,0.000384
0.001688,1000,0.000379
0.001649,1000,0.000383
0.001670,1000,0.000378
0.001675,1000,0.000405
0.001667,1000,0.000382
0.001686,1000,0.000380
0.001656,1000,0.000374
0.001651,1000,0.000376
0.001650,1000,0.000387
0.001680,1000,0.000379
0.001678,1000,0.000377
0.001657,1000,0.000380
0.001670,1000,0.000376
0.001659,1000,0.000414
0.001662,1000,0.000377
0.001655,1000,0.000379
0.001664,1000,0.000378
0.001677,1000,0.000381
0.001657,1000,0.000392
0.001684,1000,0.000381
0.001661,1000,0.000377
0.001669,1000,0.000406
0.001688,1000,0.000384
0.001691,1000,0.000379
0.001661,1000,0.000378
0.001677,1000,0.000379
0.001696,1000,0.000380
0.001660,1000,0.000376
