output/AVL_input_seq_900000_10.csv
tempoInsert, qtdBuscas, tempoBusca
0.441383,10,0.000012
0.436914,10,0.000011
0.433369,10,0.000012
0.433298,10,0.000013
0.441026,10,0.000013
0.441918,10,0.000015
0.440231,10,0.000013
0.428450,10,0.000012
0.440386,10,0.000012
0.432976,10,0.000012
0.430930,10,0.000013
0.429718,10,0.000012
0.432445,10,0.000012
0.433767,10,0.000012
0.433527,10,0.000014
0.435055,10,0.000012
0.438358,10,0.000013
0.440070,10,0.000012
0.440332,10,0.000013
0.435026,10,0.000013
0.435505,10,0.000012
0.435329,10,0.000013
0.432066,10,0.000012
0.438695,10,0.000012
0.428743,10,0.000012
0.431552,10,0.000012
0.444444,10,0.000012
0.440177,10,0.000012
0.431277,10,0.000013
0.427054,10,0.000014
