output/AVL_input_rand_10000_100.csv
tempoInsert, qtdBuscas, tempoBusca
0.020329,100,0.000070
0.018588,100,0.000046
0.013529,100,0.000047
0.017969,100,0.000071
0.020365,100,0.000070
0.020374,100,0.000070
0.020380,100,0.000071
0.017034,100,0.000036
0.008080,100,0.000028
0.008802,100,0.000033
0.020322,100,0.000072
0.020421,100,0.000070
0.020306,100,0.000070
0.020531,100,0.000071
0.020362,100,0.000069
0.020308,100,0.000070
0.020344,100,0.000070
0.020229,100,0.000071
0.020224,100,0.000071
0.020594,100,0.000070
0.018562,100,0.000047
0.013587,100,0.000047
0.020443,100,0.000070
0.020254,100,0.000069
0.020439,100,0.000069
0.018561,100,0.000047
0.010249,100,0.000036
0.014806,100,0.000056
0.019333,100,0.000083
0.020438,100,0.000072
