output/AVL_input_rand_2000000_100.csv
tempoInsert, qtdBuscas, tempoBusca
2.184748,100,0.000069
2.184651,100,0.000069
2.183828,100,0.000070
2.184104,100,0.000069
2.217559,100,0.000069
2.179245,100,0.000068
2.185195,100,0.000067
2.196937,100,0.000069
2.187036,100,0.000066
2.181000,100,0.000069
2.186847,100,0.000068
2.181698,100,0.000070
2.179525,100,0.000068
2.193788,100,0.000068
2.201869,100,0.000068
2.194189,100,0.000069
2.197037,100,0.000069
2.181935,100,0.000069
2.186090,100,0.000069
2.187368,100,0.000068
2.179480,100,0.000069
2.184377,100,0.000069
2.183406,100,0.000068
2.186252,100,0.000068
2.181896,100,0.000068
2.188101,100,0.000068
2.188443,100,0.000068
2.180300,100,0.000068
2.180152,100,0.000068
2.183477,100,0.000069
