output/AVL_input_rand_300000_1000.csv
tempoInsert, qtdBuscas, tempoBusca
0.198299,1000,0.000315
0.193472,1000,0.000308
0.192598,1000,0.000307
0.193520,1000,0.000303
0.192708,1000,0.000306
0.193564,1000,0.000308
0.193477,1000,0.000303
0.195049,1000,0.000359
0.193058,1000,0.000324
0.193510,1000,0.000305
0.214357,1000,0.000301
0.196474,1000,0.000315
0.194106,1000,0.000302
0.193593,1000,0.000316
0.194901,1000,0.000330
0.193536,1000,0.000316
0.193158,1000,0.000299
0.194375,1000,0.000304
0.194621,1000,0.000307
0.194222,1000,0.000302
0.193196,1000,0.000306
0.213305,1000,0.000311
0.193106,1000,0.000311
0.194607,1000,0.000306
0.193690,1000,0.000303
0.194201,1000,0.000303
0.193643,1000,0.000307
0.192503,1000,0.000299
0.195249,1000,0.000306
0.193357,1000,0.000309
