output/AVL_input_seq_500000_100.csv
tempoInsert, qtdBuscas, tempoBusca
0.229710,100,0.000071
0.229229,100,0.000074
0.228683,100,0.000078
0.227328,100,0.000078
0.226916,100,0.000070
0.226353,100,0.000078
0.226992,100,0.000072
0.224851,100,0.000078
0.225565,100,0.000073
0.226419,100,0.000076
0.229747,100,0.000074
0.226748,100,0.000080
0.226263,100,0.000072
0.227765,100,0.000080
0.231005,100,0.000072
0.229379,100,0.000080
0.226832,100,0.000071
0.224694,100,0.000084
0.227727,100,0.000071
0.225607,100,0.000081
0.225296,100,0.000072
0.227085,100,0.000084
0.229002,100,0.000072
0.228433,100,0.000075
0.227809,100,0.000071
0.233584,100,0.000077
0.228038,100,0.000071
0.227879,100,0.000082
0.227344,100,0.000070
0.228631,100,0.000079
