output/AVL_input_seq_100000_100.csv
tempoInsert, qtdBuscas, tempoBusca
0.043077,100,0.000055
0.039635,100,0.000030
0.039428,100,0.000032
0.039955,100,0.000031
0.039545,100,0.000030
0.039944,100,0.000030
0.039867,100,0.000032
0.039502,100,0.000029
0.039318,100,0.000030
0.039938,100,0.000030
0.039926,100,0.000032
0.039701,100,0.000030
0.039224,100,0.000031
0.039665,100,0.000031
0.039411,100,0.000030
0.047596,100,0.000033
0.040027,100,0.000034
0.039680,100,0.000031
0.039897,100,0.000031
0.039694,100,0.000029
0.039263,100,0.000029
0.039543,100,0.000029
0.039510,100,0.000029
0.039557,100,0.000032
0.039454,100,0.000031
0.069668,100,0.000042
0.040115,100,0.000034
0.039407,100,0.000029
0.039648,100,0.000029
0.039244,100,0.000030
