output/AVL_input_seq_400000_1000.csv
tempoInsert, qtdBuscas, tempoBusca
0.202420,1000,0.000553
0.179015,1000,0.000589
0.179607,1000,0.000553
0.177805,1000,0.000601
0.182995,1000,0.000577
0.181837,1000,0.000523
0.182129,1000,0.000538
0.178292,1000,0.000521
0.181409,1000,0.000551
0.177827,1000,0.000536
0.177632,1000,0.000522
0.177784,1000,0.000552
0.179647,1000,0.000522
0.180666,1000,0.000549
0.178756,1000,0.000566
0.178942,1000,0.000522
0.181105,1000,0.000576
0.182038,1000,0.000519
0.179173,1000,0.000525
0.180292,1000,0.000549
0.181548,1000,0.000536
0.179828,1000,0.000601
0.182415,1000,0.000569
0.176793,1000,0.000526
0.179596,1000,0.000544
0.178451,1000,0.000526
0.180608,1000,0.000544
0.178399,1000,0.000552
0.180159,1000,0.000528
0.177760,1000,0.000541
