output/AVL_input_seq_10000_1000.csv
tempoInsert, qtdBuscas, tempoBusca
0.006748,1000,0.000148
0.004382,1000,0.000221
0.006722,1000,0.000339
0.014009,1000,0.000690
0.014306,1000,0.000692
0.014132,1000,0.000683
0.014173,1000,0.000694
0.014059,1000,0.000683
0.014180,1000,0.000697
0.014147,1000,0.000680
0.014178,1000,0.000687
0.014272,1000,0.000688
0.014056,1000,0.000680
0.014075,1000,0.000690
0.014068,1000,0.000692
0.014028,1000,0.000699
0.014044,1000,0.000696
0.006148,1000,0.000152
0.003917,1000,0.000196
0.005373,1000,0.000292
0.010350,1000,0.000542
0.011250,1000,0.000552
0.012641,1000,0.000696
0.014137,1000,0.000693
0.014048,1000,0.000679
0.014131,1000,0.000690
0.014049,1000,0.000710
0.014091,1000,0.000680
0.014097,1000,0.000692
0.014093,1000,0.000688
