output/AVL_input_seq_500000_10.csv
tempoInsert, qtdBuscas, tempoBusca
0.247391,10,0.000010
0.231168,10,0.000009
0.232013,10,0.000010
0.233848,10,0.000010
0.227403,10,0.000010
0.225973,10,0.000009
0.227566,10,0.000010
0.228181,10,0.000009
0.229242,10,0.000010
0.229348,10,0.000010
0.227534,10,0.000009
0.228455,10,0.000010
0.226457,10,0.000010
0.226426,10,0.000009
0.228025,10,0.000011
0.234348,10,0.000010
0.229649,10,0.000009
0.227659,10,0.000011
0.233935,10,0.000010
0.227359,10,0.000011
0.225220,10,0.000010
0.227237,10,0.000010
0.236220,10,0.000011
0.224910,10,0.000010
0.231662,10,0.000011
0.241829,10,0.000011
0.228317,10,0.000011
0.226255,10,0.000011
0.229919,10,0.000010
0.227528,10,0.000010
