output/AVL_input_seq_100_10.csv
tempoInsert, qtdBuscas, tempoBusca
0.000098,10,0.000006
0.000021,10,0.000002
0.000023,10,0.000001
0.000028,10,0.000002
0.000031,10,0.000002
0.000041,10,0.000003
0.000059,10,0.000004
0.000146,10,0.000006
0.000097,10,0.000006
0.000097,10,0.000006
0.000099,10,0.000006
0.000096,10,0.000006
0.000098,10,0.000006
0.000097,10,0.000007
0.000097,10,0.000006
0.000097,10,0.000006
0.000096,10,0.000005
0.000099,10,0.000006
0.000097,10,0.000007
0.000097,10,0.000007
0.000098,10,0.000006
0.000100,10,0.000006
0.000097,10,0.000007
0.000097,10,0.000006
0.000099,10,0.000006
0.000097,10,0.000006
0.000098,10,0.000006
0.000097,10,0.000007
0.000096,10,0.000006
0.000097,10,0.000006
