output/AVL_input_seq_400000_100.csv
tempoInsert, qtdBuscas, tempoBusca
0.179784,100,0.000080
0.180018,100,0.000070
0.177858,100,0.000065
0.181751,100,0.000074
0.178003,100,0.000063
0.179621,100,0.000068
0.180430,100,0.000074
0.177304,100,0.000062
0.181664,100,0.000067
0.178414,100,0.000067
0.179736,100,0.000064
0.183028,100,0.000074
0.180322,100,0.000065
0.179009,100,0.000067
0.177128,100,0.000066
0.178319,100,0.000061
0.178466,100,0.000081
0.179652,100,0.000063
0.180820,100,0.000073
0.179641,100,0.000071
0.182413,100,0.000064
0.180449,100,0.000070
0.176788,100,0.000064
0.178260,100,0.000069
0.179036,100,0.000073
0.197065,100,0.000067
0.180110,100,0.000071
0.178789,100,0.000064
0.178970,100,0.000069
0.177766,100,0.000074
