output/AVL_input_rand_10000_10.csv
tempoInsert, qtdBuscas, tempoBusca
0.020310,10,0.000011
0.007973,10,0.000002
0.004718,10,0.000002
0.005390,10,0.000003
0.006420,10,0.000004
0.006488,10,0.000004
0.006487,10,0.000004
0.006459,10,0.000004
0.018726,10,0.000007
0.008115,10,0.000004
0.008082,10,0.000004
0.008074,10,0.000005
0.007886,10,0.000003
0.005145,10,0.000003
0.005494,10,0.000004
0.009596,10,0.000007
0.020375,10,0.000011
0.020327,10,0.000011
0.019036,10,0.000007
0.010162,10,0.000006
0.020059,10,0.000011
0.020352,10,0.000011
0.020315,10,0.000011
0.020382,10,0.000011
0.020268,10,0.000011
0.020328,10,0.000012
0.016010,10,0.000005
0.008063,10,0.000005
0.006730,10,0.000004
0.006796,10,0.000004
