output/AVL_input_seq_200000_10.csv
tempoInsert, qtdBuscas, tempoBusca
0.114094,10,0.000007
0.086015,10,0.000005
0.091294,10,0.000007
0.086726,10,0.000006
0.093182,10,0.000006
0.084217,10,0.000007
0.091661,10,0.000007
0.084056,10,0.000007
0.084932,10,0.000005
0.083784,10,0.000006
0.084237,10,0.000008
0.084414,10,0.000005
0.084094,10,0.000007
0.085392,10,0.000006
0.084048,10,0.000007
0.084280,10,0.000008
0.083742,10,0.000006
0.104384,10,0.000005
0.083579,10,0.000006
0.084504,10,0.000005
0.091941,10,0.000011
0.084487,10,0.000006
0.086180,10,0.000006
0.084555,10,0.000007
0.085598,10,0.000006
0.084069,10,0.000008
0.085718,10,0.000005
0.084747,10,0.000006
0.084207,10,0.000008
0.084045,10,0.000006
