output/AVL_input_rand_400000_1000.csv
tempoInsert, qtdBuscas, tempoBusca
0.268781,1000,0.000361
0.265256,1000,0.000333
0.286543,1000,0.000357
0.267305,1000,0.000344
0.265970,1000,0.000339
0.268801,1000,0.000340
0.266602,1000,0.000335
0.268231,1000,0.000337
0.265326,1000,0.000334
0.266465,1000,0.000335
0.270365,1000,0.000355
0.266342,1000,0.000339
0.287103,1000,0.000339
0.265880,1000,0.000337
0.270231,1000,0.000338
0.265785,1000,0.000335
0.267244,1000,0.000335
0.268679,1000,0.000336
0.266008,1000,0.000333
0.274525,1000,0.000339
0.267115,1000,0.000341
0.267152,1000,0.000345
0.266990,1000,0.000339
0.268234,1000,0.000339
0.267759,1000,0.000345
0.291900,1000,0.000340
0.268018,1000,0.000360
0.266633,1000,0.000354
0.266905,1000,0.000335
0.267345,1000,0.000336
